series_id	platform_id	sample_id	gsm_name	gpl_name	gse_name	breast_tissue_control	breast_cancer	breast_cancer_control	or	sample_class
238	83	9862	GSM80243	GPL1390	GSE10885		breast_cancer			1
238	83	9863	GSM80244	GPL1390	GSE10885		breast_cancer			1
238	83	9864	GSM81166	GPL1390	GSE10885		breast_cancer			1
238	83	9865	GSM81167	GPL1390	GSE10885		breast_cancer			1
238	83	9866	GSM81168	GPL1390	GSE10885		breast_cancer			1
238	83	9867	GSM81169	GPL1390	GSE10885		breast_cancer			1
238	83	9868	GSM81170	GPL1390	GSE10885		breast_cancer			1
238	83	9869	GSM81171	GPL1390	GSE10885		breast_cancer			1
238	83	9870	GSM81172	GPL1390	GSE10885		breast_cancer			1
238	83	9871	GSM81173	GPL1390	GSE10885		breast_cancer			1
238	83	9872	GSM81174	GPL1390	GSE10885		breast_cancer			1
238	83	9873	GSM81175	GPL1390	GSE10885		breast_cancer			1
238	83	9874	GSM81176	GPL1390	GSE10885		breast_cancer			1
238	83	9875	GSM81177	GPL1390	GSE10885		breast_cancer			1
238	83	9876	GSM81178	GPL1390	GSE10885		breast_cancer			1
238	49	9908	GSM34423	GPL887	GSE10885		breast_cancer			1
238	49	9909	GSM34424	GPL887	GSE10885		breast_cancer			1
238	49	9910	GSM34425	GPL887	GSE10885		breast_cancer			1
238	49	9911	GSM34426	GPL887	GSE10885		breast_cancer			1
238	49	9912	GSM34427	GPL887	GSE10885	breast_tissue_control				0
238	49	9913	GSM34428	GPL887	GSE10885		breast_cancer			1
238	49	9914	GSM34429	GPL887	GSE10885		breast_cancer			1
238	49	9915	GSM34430	GPL887	GSE10885		breast_cancer			1
238	49	9916	GSM34437	GPL887	GSE10885		breast_cancer			1
238	49	9917	GSM34439	GPL887	GSE10885		breast_cancer			1
238	49	9918	GSM34440	GPL887	GSE10885	breast_tissue_control				0
238	49	9919	GSM34441	GPL887	GSE10885	breast_tissue_control				0
238	49	9922	GSM34461	GPL887	GSE10885		breast_cancer			1
238	49	9923	GSM34462	GPL887	GSE10885		breast_cancer			1
238	49	9924	GSM34463	GPL887	GSE10885		breast_cancer			1
238	49	9925	GSM34464	GPL887	GSE10885		breast_cancer			1
238	49	9926	GSM34465	GPL887	GSE10885	breast_tissue_control				0
238	49	9927	GSM34466	GPL887	GSE10885		breast_cancer			1
238	49	9930	GSM34470	GPL887	GSE10885		breast_cancer			1
238	49	9931	GSM34471	GPL887	GSE10885		breast_cancer			1
238	49	9932	GSM34476	GPL887	GSE10885		breast_cancer			1
238	49	9933	GSM34477	GPL887	GSE10885		breast_cancer			1
238	49	9934	GSM34478	GPL887	GSE10885		breast_cancer			1
238	49	9935	GSM34484	GPL887	GSE10885		breast_cancer			1
238	49	9936	GSM34485	GPL887	GSE10885		breast_cancer			1
238	49	9937	GSM34487	GPL887	GSE10885		breast_cancer			1
238	49	9938	GSM34489	GPL887	GSE10885		breast_cancer			1
238	49	9939	GSM34490	GPL887	GSE10885	breast_tissue_control				0
238	49	9940	GSM34491	GPL887	GSE10885		breast_cancer			1
238	49	9941	GSM34492	GPL887	GSE10885		breast_cancer			1
238	49	9942	GSM34499	GPL887	GSE10885		breast_cancer			1
238	49	9943	GSM34504	GPL887	GSE10885		breast_cancer			1
238	49	9944	GSM34505	GPL887	GSE10885		breast_cancer			1
238	49	9945	GSM34506	GPL887	GSE10885		breast_cancer			1
238	49	9946	GSM34507	GPL887	GSE10885		breast_cancer			1
238	49	9947	GSM34508	GPL887	GSE10885		breast_cancer			1
238	49	9948	GSM34510	GPL887	GSE10885		breast_cancer			1
238	49	9949	GSM34512	GPL887	GSE10885		breast_cancer			1
238	49	9950	GSM34513	GPL887	GSE10885		breast_cancer			1
238	49	9951	GSM34514	GPL887	GSE10885		breast_cancer			1
238	49	9952	GSM34515	GPL887	GSE10885		breast_cancer			1
238	49	9953	GSM34516	GPL887	GSE10885		breast_cancer			1
238	49	9954	GSM34517	GPL887	GSE10885		breast_cancer			1
238	49	9955	GSM34518	GPL887	GSE10885		breast_cancer			1
238	49	9956	GSM34519	GPL887	GSE10885		breast_cancer			1
238	49	9957	GSM34521	GPL887	GSE10885		breast_cancer			1
238	49	9958	GSM34523	GPL887	GSE10885		breast_cancer			1
238	49	9959	GSM34525	GPL887	GSE10885		breast_cancer			1
238	49	9960	GSM34526	GPL887	GSE10885		breast_cancer			1
238	49	9961	GSM34527	GPL887	GSE10885		breast_cancer			1
238	49	9962	GSM34528	GPL887	GSE10885		breast_cancer			1
238	49	9963	GSM34529	GPL887	GSE10885		breast_cancer			1
238	49	9964	GSM34530	GPL887	GSE10885		breast_cancer			1
238	49	9965	GSM34531	GPL887	GSE10885		breast_cancer			1
238	49	9966	GSM34532	GPL887	GSE10885		breast_cancer			1
238	49	9967	GSM34533	GPL887	GSE10885		breast_cancer			1
238	49	9968	GSM34556	GPL887	GSE10885		breast_cancer			1
238	49	9969	GSM34557	GPL887	GSE10885		breast_cancer			1
238	49	9971	GSM50148	GPL887	GSE10885		breast_cancer			1
238	49	9972	GSM50154	GPL887	GSE10885		breast_cancer			1
238	49	9973	GSM52883	GPL887	GSE10885		breast_cancer			1
238	49	9974	GSM52884	GPL887	GSE10885		breast_cancer			1
238	49	9978	GSM53475	GPL887	GSE10885		breast_cancer			1
238	49	9979	GSM53476	GPL887	GSE10885		breast_cancer			1
238	49	9980	GSM53477	GPL887	GSE10885		breast_cancer			1
238	49	9983	GSM80231	GPL887	GSE10885		breast_cancer			1
238	49	9984	GSM80233	GPL887	GSE10885		breast_cancer			1
238	49	9985	GSM80235	GPL887	GSE10885		breast_cancer			1
238	49	9986	GSM80238	GPL887	GSE10885		breast_cancer			1
238	49	9987	GSM80242	GPL887	GSE10885		breast_cancer			1
238	49	9988	GSM80245	GPL887	GSE10885		breast_cancer			1
238	49	9989	GSM80246	GPL887	GSE10885		breast_cancer			1
238	49	9990	GSM81164	GPL887	GSE10885		breast_cancer			1
238	49	9991	GSM81165	GPL887	GSE10885		breast_cancer			1
238	49	9992	GSM81179	GPL887	GSE10885		breast_cancer			1
238	49	9993	GSM81180	GPL887	GSE10885		breast_cancer			1
238	49	9994	GSM81181	GPL887	GSE10885		breast_cancer			1
238	49	9995	GSM81182	GPL887	GSE10885		breast_cancer			1
238	49	9996	GSM81183	GPL887	GSE10885		breast_cancer			1
238	49	9997	GSM81184	GPL887	GSE10885		breast_cancer			1
238	49	9998	GSM81185	GPL887	GSE10885		breast_cancer			1
238	49	9999	GSM81186	GPL887	GSE10885		breast_cancer			1
238	49	10000	GSM81187	GPL887	GSE10885		breast_cancer			1
238	49	10001	GSM81188	GPL887	GSE10885		breast_cancer			1
239	83	10002	GSM34431	GPL1390	GSE10886		breast_cancer			1
239	83	10003	GSM34438	GPL1390	GSE10886		breast_cancer			1
239	83	10004	GSM34446	GPL1390	GSE10886		breast_cancer			1
239	83	10005	GSM34448	GPL1390	GSE10886		breast_cancer			1
239	83	10006	GSM34450	GPL1390	GSE10886		breast_cancer			1
239	83	10007	GSM34451	GPL1390	GSE10886		breast_cancer			1
239	83	10008	GSM34452	GPL1390	GSE10886		breast_cancer			1
239	83	10009	GSM34455	GPL1390	GSE10886		breast_cancer			1
239	83	10010	GSM34456	GPL1390	GSE10886		breast_cancer			1
239	83	10011	GSM34459	GPL1390	GSE10886		breast_cancer			1
239	83	10012	GSM34474	GPL1390	GSE10886		breast_cancer			1
239	83	10013	GSM34475	GPL1390	GSE10886		breast_cancer			1
239	83	10014	GSM34481	GPL1390	GSE10886		breast_cancer			1
239	83	10015	GSM34482	GPL1390	GSE10886	breast_tissue_control				0
239	83	10016	GSM34483	GPL1390	GSE10886	breast_tissue_control				0
239	83	10017	GSM34488	GPL1390	GSE10886		breast_cancer			1
239	83	10018	GSM34497	GPL1390	GSE10886		breast_cancer			1
239	83	10021	GSM34541	GPL1390	GSE10886		breast_cancer			1
239	83	10022	GSM34544	GPL1390	GSE10886		breast_cancer			1
239	83	10023	GSM34547	GPL1390	GSE10886	breast_tissue_control				0
239	83	10024	GSM34548	GPL1390	GSE10886		breast_cancer			1
239	83	10025	GSM34549	GPL1390	GSE10886		breast_cancer			1
239	83	10026	GSM34550	GPL1390	GSE10886		breast_cancer			1
239	83	10027	GSM34553	GPL1390	GSE10886		breast_cancer			1
239	83	10028	GSM34559	GPL1390	GSE10886		breast_cancer			1
239	83	10029	GSM34562	GPL1390	GSE10886		breast_cancer			1
239	83	10030	GSM34565	GPL1390	GSE10886		breast_cancer			1
239	83	10031	GSM34567	GPL1390	GSE10886		breast_cancer			1
239	83	10032	GSM52886	GPL1390	GSE10886		breast_cancer			1
239	83	10033	GSM52891	GPL1390	GSE10886		breast_cancer			1
239	83	10034	GSM52895	GPL1390	GSE10886		breast_cancer			1
239	83	10035	GSM52896	GPL1390	GSE10886		breast_cancer			1
239	83	10036	GSM53474	GPL1390	GSE10886		breast_cancer			1
239	83	10037	GSM80221	GPL1390	GSE10886		breast_cancer			1
239	83	10038	GSM80240	GPL1390	GSE10886	breast_tissue_control				0
239	83	10039	GSM140985	GPL1390	GSE10886		breast_cancer			1
239	83	10041	GSM140990	GPL1390	GSE10886	breast_tissue_control				0
239	83	10042	GSM140991	GPL1390	GSE10886	breast_tissue_control				0
239	83	10043	GSM140992	GPL1390	GSE10886		breast_cancer			1
239	83	10044	GSM140999	GPL1390	GSE10886		breast_cancer			1
239	83	10045	GSM141001	GPL1390	GSE10886		breast_cancer			1
239	83	10046	GSM141002	GPL1390	GSE10886		breast_cancer			1
239	83	10047	GSM141067	GPL1390	GSE10886	breast_tissue_control				0
239	83	10048	GSM141070	GPL1390	GSE10886		breast_cancer			1
239	83	10049	GSM141071	GPL1390	GSE10886		breast_cancer			1
239	83	10050	GSM141072	GPL1390	GSE10886		breast_cancer			1
239	83	10051	GSM141073	GPL1390	GSE10886		breast_cancer			1
239	83	10055	GSM141079	GPL1390	GSE10886		breast_cancer			1
239	83	10056	GSM141081	GPL1390	GSE10886		breast_cancer			1
239	83	10057	GSM141084	GPL1390	GSE10886		breast_cancer			1
239	83	10058	GSM141085	GPL1390	GSE10886		breast_cancer			1
239	83	10059	GSM141088	GPL1390	GSE10886		breast_cancer			1
239	83	10060	GSM141092	GPL1390	GSE10886		breast_cancer			1
239	83	10061	GSM141093	GPL1390	GSE10886		breast_cancer			1
239	83	10062	GSM141095	GPL1390	GSE10886		breast_cancer			1
239	83	10063	GSM141096	GPL1390	GSE10886		breast_cancer			1
239	83	10064	GSM141097	GPL1390	GSE10886		breast_cancer			1
239	83	10065	GSM141098	GPL1390	GSE10886		breast_cancer			1
239	83	10066	GSM141099	GPL1390	GSE10886		breast_cancer			1
239	83	10067	GSM141102	GPL1390	GSE10886		breast_cancer			1
239	83	10068	GSM141105	GPL1390	GSE10886		breast_cancer			1
239	83	10069	GSM141108	GPL1390	GSE10886		breast_cancer			1
239	83	10070	GSM141110	GPL1390	GSE10886		breast_cancer			1
239	83	10071	GSM141111	GPL1390	GSE10886		breast_cancer			1
239	83	10072	GSM141114	GPL1390	GSE10886		breast_cancer			1
239	83	10073	GSM141117	GPL1390	GSE10886		breast_cancer			1
239	83	10074	GSM141118	GPL1390	GSE10886		breast_cancer			1
239	83	10075	GSM141121	GPL1390	GSE10886		breast_cancer			1
239	83	10076	GSM275694	GPL1390	GSE10886		breast_cancer			1
239	83	10077	GSM275770	GPL1390	GSE10886		breast_cancer			1
239	83	10078	GSM275771	GPL1390	GSE10886		breast_cancer			1
239	83	10079	GSM275773	GPL1390	GSE10886		breast_cancer			1
239	83	10080	GSM275782	GPL1390	GSE10886		breast_cancer			1
239	83	10081	GSM275783	GPL1390	GSE10886		breast_cancer			1
239	83	10099	GSM275806	GPL1390	GSE10886		breast_cancer			1
239	83	10101	GSM275808	GPL1390	GSE10886		breast_cancer			1
239	83	10107	GSM275814	GPL1390	GSE10886		breast_cancer			1
239	83	10108	GSM275815	GPL1390	GSE10886		breast_cancer			1
239	83	10111	GSM275818	GPL1390	GSE10886		breast_cancer			1
239	83	10117	GSM275824	GPL1390	GSE10886		breast_cancer			1
239	83	10120	GSM275827	GPL1390	GSE10886		breast_cancer			1
239	83	10124	GSM275831	GPL1390	GSE10886		breast_cancer			1
239	83	10129	GSM275836	GPL1390	GSE10886		breast_cancer			1
239	83	10131	GSM275838	GPL1390	GSE10886		breast_cancer			1
239	83	10138	GSM275845	GPL1390	GSE10886		breast_cancer			1
239	83	10142	GSM275849	GPL1390	GSE10886		breast_cancer			1
239	83	10144	GSM275851	GPL1390	GSE10886		breast_cancer			1
239	83	10147	GSM275855	GPL1390	GSE10886		breast_cancer			1
239	83	10148	GSM275856	GPL1390	GSE10886		breast_cancer			1
239	83	10153	GSM275861	GPL1390	GSE10886		breast_cancer			1
239	83	10154	GSM275862	GPL1390	GSE10886		breast_cancer			1
239	83	10156	GSM275864	GPL1390	GSE10886		breast_cancer			1
239	83	10160	GSM275871	GPL1390	GSE10886		breast_cancer			1
239	83	10161	GSM275872	GPL1390	GSE10886		breast_cancer			1
239	83	10163	GSM275874	GPL1390	GSE10886		breast_cancer			1
239	83	10173	GSM275884	GPL1390	GSE10886		breast_cancer			1
239	83	10181	GSM275892	GPL1390	GSE10886		breast_cancer			1
239	83	10188	GSM275899	GPL1390	GSE10886		breast_cancer			1
239	83	10196	GSM275907	GPL1390	GSE10886		breast_cancer			1
239	83	10197	GSM275908	GPL1390	GSE10886		breast_cancer			1
412	60	16871	GSM290766	GPL2986	GSE11545		breast_cancer			1
412	60	16872	GSM290767	GPL2986	GSE11545		breast_cancer			1
412	60	16873	GSM290768	GPL2986	GSE11545		breast_cancer			1
412	60	16874	GSM290769	GPL2986	GSE11545		breast_cancer			1
412	60	16875	GSM290770	GPL2986	GSE11545		breast_cancer			1
412	60	16876	GSM290771	GPL2986	GSE11545		breast_cancer			1
412	60	16878	GSM290773	GPL2986	GSE11545		breast_cancer			1
412	60	16879	GSM290774	GPL2986	GSE11545		breast_cancer			1
412	60	16880	GSM290775	GPL2986	GSE11545		breast_cancer			1
412	60	16897	GSM290792	GPL2986	GSE11545		breast_cancer			1
412	60	16898	GSM290793	GPL2986	GSE11545		breast_cancer			1
412	60	16899	GSM290794	GPL2986	GSE11545		breast_cancer			1
412	60	16900	GSM290795	GPL2986	GSE11545		breast_cancer			1
412	60	16901	GSM290796	GPL2986	GSE11545		breast_cancer			1
412	60	16902	GSM290797	GPL2986	GSE11545		breast_cancer			1
412	60	16903	GSM290798	GPL2986	GSE11545		breast_cancer			1
412	60	16904	GSM290799	GPL2986	GSE11545		breast_cancer			1
412	60	16905	GSM290800	GPL2986	GSE11545		breast_cancer			1
412	60	16912	GSM290807	GPL2986	GSE11545		breast_cancer			1
412	60	16913	GSM290808	GPL2986	GSE11545		breast_cancer			1
412	60	16915	GSM290810	GPL2986	GSE11545		breast_cancer			1
412	60	16917	GSM290812	GPL2986	GSE11545		breast_cancer			1
412	60	16921	GSM290816	GPL2986	GSE11545	breast_tissue_control				0
412	60	16922	GSM290817	GPL2986	GSE11545	breast_tissue_control				0
412	60	16923	GSM290818	GPL2986	GSE11545	breast_tissue_control				0
412	60	16924	GSM290819	GPL2986	GSE11545	breast_tissue_control				0
412	60	16925	GSM290820	GPL2986	GSE11545	breast_tissue_control				0
412	60	16926	GSM290821	GPL2986	GSE11545	breast_tissue_control				0
412	60	16927	GSM290822	GPL2986	GSE11545	breast_tissue_control				0
412	60	16928	GSM290823	GPL2986	GSE11545	breast_tissue_control				0
412	60	16929	GSM290824	GPL2986	GSE11545	breast_tissue_control				0
864	399	41516	GSM335665	GPL7384	GSE13293	breast_tissue_control				0
864	399	41517	GSM335666	GPL7384	GSE13293	breast_tissue_control				0
864	399	41518	GSM335667	GPL7384	GSE13293	breast_tissue_control				0
864	399	41519	GSM335668	GPL7384	GSE13293	breast_tissue_control				0
864	399	41520	GSM335669	GPL7384	GSE13293	breast_tissue_control				0
864	399	41521	GSM335670	GPL7384	GSE13293	breast_tissue_control				0
864	399	41522	GSM335671	GPL7384	GSE13293	breast_tissue_control				0
864	399	41523	GSM335672	GPL7384	GSE13293	breast_tissue_control				0
864	399	41524	GSM335673	GPL7384	GSE13293	breast_tissue_control				0
864	399	41525	GSM335674	GPL7384	GSE13293	breast_tissue_control				0
864	399	41526	GSM335676	GPL7384	GSE13293	breast_tissue_control				0
864	399	41527	GSM335677	GPL7384	GSE13293	breast_tissue_control				0
864	399	41528	GSM335678	GPL7384	GSE13293	breast_tissue_control				0
864	399	41529	GSM335679	GPL7384	GSE13293	breast_tissue_control				0
864	399	41530	GSM335680	GPL7384	GSE13293	breast_tissue_control				0
864	399	41531	GSM335681	GPL7384	GSE13293	breast_tissue_control				0
864	399	41532	GSM335682	GPL7384	GSE13293		breast_cancer			1
864	399	41533	GSM335683	GPL7384	GSE13293		breast_cancer			1
864	399	41534	GSM335684	GPL7384	GSE13293		breast_cancer			1
864	399	41535	GSM335685	GPL7384	GSE13293		breast_cancer			1
864	399	41536	GSM335686	GPL7384	GSE13293		breast_cancer			1
864	399	41537	GSM335687	GPL7384	GSE13293		breast_cancer			1
864	399	41538	GSM335688	GPL7384	GSE13293		breast_cancer			1
864	399	41539	GSM335689	GPL7384	GSE13293		breast_cancer			1
864	399	41540	GSM335690	GPL7384	GSE13293		breast_cancer			1
864	399	41541	GSM335692	GPL7384	GSE13293		breast_cancer			1
864	399	41542	GSM335693	GPL7384	GSE13293		breast_cancer			1
864	399	41543	GSM335694	GPL7384	GSE13293		breast_cancer			1
864	399	41544	GSM335695	GPL7384	GSE13293		breast_cancer			1
864	399	41545	GSM335696	GPL7384	GSE13293		breast_cancer			1
864	399	41546	GSM335697	GPL7384	GSE13293		breast_cancer			1
864	399	41547	GSM335698	GPL7384	GSE13293		breast_cancer			1
864	399	41548	GSM335699	GPL7384	GSE13293		breast_cancer			1
864	399	41549	GSM335700	GPL7384	GSE13293		breast_cancer			1
864	399	41550	GSM335701	GPL7384	GSE13293		breast_cancer			1
864	399	41551	GSM335702	GPL7384	GSE13293		breast_cancer			1
864	399	41552	GSM335703	GPL7384	GSE13293		breast_cancer			1
864	399	41553	GSM335704	GPL7384	GSE13293		breast_cancer			1
864	399	41554	GSM335705	GPL7384	GSE13293		breast_cancer			1
864	399	41555	GSM335706	GPL7384	GSE13293		breast_cancer			1
864	399	41556	GSM335707	GPL7384	GSE13293		breast_cancer			1
864	399	41557	GSM335708	GPL7384	GSE13293		breast_cancer			1
864	399	41558	GSM335709	GPL7384	GSE13293		breast_cancer			1
864	399	41559	GSM335710	GPL7384	GSE13293		breast_cancer			1
864	399	41560	GSM335711	GPL7384	GSE13293		breast_cancer			1
864	399	41561	GSM335712	GPL7384	GSE13293		breast_cancer			1
864	399	41562	GSM335713	GPL7384	GSE13293		breast_cancer			1
864	399	41563	GSM335714	GPL7384	GSE13293		breast_cancer			1
864	399	41564	GSM335715	GPL7384	GSE13293		breast_cancer			1
864	399	41565	GSM335716	GPL7384	GSE13293		breast_cancer			1
864	399	41566	GSM335717	GPL7384	GSE13293		breast_cancer			1
864	399	41567	GSM335718	GPL7384	GSE13293		breast_cancer			1
864	399	41568	GSM335719	GPL7384	GSE13293		breast_cancer			1
864	399	41569	GSM335720	GPL7384	GSE13293		breast_cancer			1
864	399	41570	GSM335721	GPL7384	GSE13293	breast_tissue_control				0
864	399	41571	GSM335722	GPL7384	GSE13293	breast_tissue_control				0
864	399	41572	GSM335723	GPL7384	GSE13293	breast_tissue_control				0
864	399	41573	GSM335724	GPL7384	GSE13293	breast_tissue_control				0
864	399	41574	GSM335725	GPL7384	GSE13293	breast_tissue_control				0
864	399	41575	GSM335726	GPL7384	GSE13293	breast_tissue_control				0
864	399	41576	GSM335727	GPL7384	GSE13293	breast_tissue_control				0
864	399	41577	GSM335728	GPL7384	GSE13293		breast_cancer			1
864	399	41578	GSM335729	GPL7384	GSE13293		breast_cancer			1
864	399	41579	GSM335730	GPL7384	GSE13293		breast_cancer			1
864	399	41580	GSM335731	GPL7384	GSE13293		breast_cancer			1
864	399	41581	GSM335732	GPL7384	GSE13293		breast_cancer			1
864	399	41582	GSM335733	GPL7384	GSE13293		breast_cancer			1
864	399	41583	GSM335734	GPL7384	GSE13293		breast_cancer			1
864	399	41584	GSM335735	GPL7384	GSE13293		breast_cancer			1
864	401	41656	GSM335736	GPL7393	GSE13293	breast_tissue_control				0
864	401	41657	GSM335737	GPL7393	GSE13293	breast_tissue_control				0
864	401	41658	GSM335738	GPL7393	GSE13293	breast_tissue_control				0
864	401	41659	GSM335739	GPL7393	GSE13293	breast_tissue_control				0
864	401	41660	GSM335740	GPL7393	GSE13293	breast_tissue_control				0
864	401	41661	GSM335741	GPL7393	GSE13293	breast_tissue_control				0
864	401	41662	GSM335742	GPL7393	GSE13293	breast_tissue_control				0
864	401	41663	GSM335743	GPL7393	GSE13293	breast_tissue_control				0
864	401	41664	GSM335744	GPL7393	GSE13293	breast_tissue_control				0
864	401	41665	GSM335745	GPL7393	GSE13293	breast_tissue_control				0
864	401	41666	GSM335746	GPL7393	GSE13293	breast_tissue_control				0
864	401	41667	GSM335747	GPL7393	GSE13293	breast_tissue_control				0
864	401	41668	GSM335748	GPL7393	GSE13293	breast_tissue_control				0
864	401	41669	GSM335749	GPL7393	GSE13293	breast_tissue_control				0
864	401	41670	GSM335750	GPL7393	GSE13293	breast_tissue_control				0
864	401	41671	GSM335751	GPL7393	GSE13293	breast_tissue_control				0
864	401	41672	GSM335752	GPL7393	GSE13293	breast_tissue_control				0
864	401	41673	GSM335753	GPL7393	GSE13293		breast_cancer			1
864	401	41674	GSM335754	GPL7393	GSE13293		breast_cancer			1
864	401	41675	GSM335755	GPL7393	GSE13293		breast_cancer			1
864	401	41676	GSM335756	GPL7393	GSE13293		breast_cancer			1
864	401	41677	GSM335757	GPL7393	GSE13293		breast_cancer			1
864	401	41678	GSM335758	GPL7393	GSE13293		breast_cancer			1
864	401	41679	GSM335759	GPL7393	GSE13293		breast_cancer			1
864	401	41680	GSM335760	GPL7393	GSE13293		breast_cancer			1
864	401	41681	GSM335761	GPL7393	GSE13293		breast_cancer			1
864	401	41682	GSM335762	GPL7393	GSE13293		breast_cancer			1
864	401	41683	GSM335763	GPL7393	GSE13293		breast_cancer			1
864	401	41684	GSM335764	GPL7393	GSE13293		breast_cancer			1
864	401	41685	GSM335765	GPL7393	GSE13293		breast_cancer			1
864	401	41686	GSM335766	GPL7393	GSE13293		breast_cancer			1
864	401	41687	GSM335767	GPL7393	GSE13293		breast_cancer			1
864	401	41688	GSM335768	GPL7393	GSE13293		breast_cancer			1
864	401	41689	GSM335769	GPL7393	GSE13293		breast_cancer			1
864	401	41690	GSM335770	GPL7393	GSE13293		breast_cancer			1
864	401	41691	GSM335771	GPL7393	GSE13293		breast_cancer			1
864	401	41692	GSM335772	GPL7393	GSE13293		breast_cancer			1
864	401	41693	GSM335773	GPL7393	GSE13293		breast_cancer			1
864	401	41694	GSM335774	GPL7393	GSE13293		breast_cancer			1
864	401	41695	GSM335775	GPL7393	GSE13293		breast_cancer			1
864	401	41696	GSM335776	GPL7393	GSE13293		breast_cancer			1
864	401	41697	GSM335777	GPL7393	GSE13293		breast_cancer			1
864	401	41698	GSM335778	GPL7393	GSE13293		breast_cancer			1
864	401	41699	GSM335779	GPL7393	GSE13293		breast_cancer			1
864	401	41700	GSM335780	GPL7393	GSE13293		breast_cancer			1
864	401	41701	GSM335781	GPL7393	GSE13293		breast_cancer			1
864	401	41702	GSM335782	GPL7393	GSE13293		breast_cancer			1
864	401	41703	GSM335783	GPL7393	GSE13293		breast_cancer			1
864	401	41704	GSM335784	GPL7393	GSE13293		breast_cancer			1
864	401	41705	GSM335785	GPL7393	GSE13293		breast_cancer			1
864	401	41706	GSM335786	GPL7393	GSE13293		breast_cancer			1
864	401	41707	GSM335787	GPL7393	GSE13293		breast_cancer			1
864	401	41708	GSM335788	GPL7393	GSE13293		breast_cancer			1
864	401	41709	GSM335789	GPL7393	GSE13293		breast_cancer			1
864	401	41710	GSM335790	GPL7393	GSE13293		breast_cancer			1
864	401	41711	GSM335791	GPL7393	GSE13293		breast_cancer			1
864	401	41712	GSM335792	GPL7393	GSE13293	breast_tissue_control				0
864	401	41713	GSM335793	GPL7393	GSE13293	breast_tissue_control				0
864	401	41714	GSM335795	GPL7393	GSE13293	breast_tissue_control				0
864	401	41715	GSM335796	GPL7393	GSE13293	breast_tissue_control				0
864	401	41716	GSM335797	GPL7393	GSE13293	breast_tissue_control				0
864	401	41717	GSM335798	GPL7393	GSE13293	breast_tissue_control				0
864	401	41718	GSM335799	GPL7393	GSE13293		breast_cancer			1
864	401	41719	GSM335800	GPL7393	GSE13293		breast_cancer			1
864	401	41720	GSM335801	GPL7393	GSE13293		breast_cancer			1
864	401	41721	GSM335802	GPL7393	GSE13293		breast_cancer			1
864	401	41722	GSM335803	GPL7393	GSE13293		breast_cancer			1
864	401	41723	GSM335804	GPL7393	GSE13293		breast_cancer			1
864	401	41724	GSM335805	GPL7393	GSE13293		breast_cancer			1
864	401	41725	GSM335806	GPL7393	GSE13293		breast_cancer			1
1177	67	54160	GSM363912	GPL1352	GSE14548	breast_tissue_control				0
1177	67	54161	GSM363913	GPL1352	GSE14548		breast_cancer			1
1177	67	54162	GSM363914	GPL1352	GSE14548		breast_cancer			1
1177	67	54163	GSM363915	GPL1352	GSE14548	breast_tissue_control				0
1177	67	54164	GSM363916	GPL1352	GSE14548		breast_cancer			1
1177	67	54165	GSM363917	GPL1352	GSE14548		breast_cancer			1
1177	67	54166	GSM363918	GPL1352	GSE14548	breast_tissue_control				0
1177	67	54167	GSM363919	GPL1352	GSE14548		breast_cancer			1
1177	67	54168	GSM363920	GPL1352	GSE14548		breast_cancer			1
1177	67	54169	GSM363921	GPL1352	GSE14548	breast_tissue_control				0
1177	67	54170	GSM363922	GPL1352	GSE14548		breast_cancer			1
1177	67	54171	GSM363923	GPL1352	GSE14548		breast_cancer			1
1177	67	54172	GSM363924	GPL1352	GSE14548	breast_tissue_control				0
1177	67	54173	GSM363925	GPL1352	GSE14548		breast_cancer			1
1177	67	54174	GSM363926	GPL1352	GSE14548	breast_tissue_control				0
1177	67	54175	GSM363927	GPL1352	GSE14548		breast_cancer			1
1177	67	54176	GSM363928	GPL1352	GSE14548	breast_tissue_control				0
1177	67	54177	GSM363929	GPL1352	GSE14548		breast_cancer			1
1177	67	54178	GSM363930	GPL1352	GSE14548	breast_tissue_control				0
1177	67	54179	GSM363931	GPL1352	GSE14548		breast_cancer			1
1177	67	54180	GSM363932	GPL1352	GSE14548	breast_tissue_control				0
1177	67	54181	GSM363933	GPL1352	GSE14548		breast_cancer			1
1177	67	54182	GSM363934	GPL1352	GSE14548	breast_tissue_control				0
1177	67	54183	GSM363935	GPL1352	GSE14548		breast_cancer			1
1177	67	54184	GSM363936	GPL1352	GSE14548	breast_tissue_control				0
1177	67	54185	GSM363937	GPL1352	GSE14548		breast_cancer			1
1177	67	54186	GSM363938	GPL1352	GSE14548	breast_tissue_control				0
1177	67	54187	GSM363939	GPL1352	GSE14548		breast_cancer			1
1177	67	54188	GSM363940	GPL1352	GSE14548	breast_tissue_control				0
1177	67	54189	GSM363941	GPL1352	GSE14548		breast_cancer			1
1177	67	54190	GSM363942	GPL1352	GSE14548	breast_tissue_control				0
1177	67	54191	GSM363943	GPL1352	GSE14548		breast_cancer			1
1177	67	54192	GSM363944	GPL1352	GSE14548	breast_tissue_control				0
1177	67	54193	GSM363945	GPL1352	GSE14548		breast_cancer			1
1177	67	54194	GSM363946	GPL1352	GSE14548	breast_tissue_control				0
1177	67	54195	GSM363947	GPL1352	GSE14548		breast_cancer			1
1177	67	54196	GSM363948	GPL1352	GSE14548	breast_tissue_control				0
