series_id	platform_id	sample_id	gsm_name	gpl_name	gse_name	obesity_control	obesity	sample_class
9041	2	356680	GSM3985	GPL96	GSE474		obesity	1
9041	2	356681	GSM3986	GPL96	GSE474		obesity	1
9041	2	356682	GSM3987	GPL96	GSE474	obesity_control		0
9041	2	356683	GSM3988	GPL96	GSE474	obesity_control		0
9041	2	356684	GSM3989	GPL96	GSE474	obesity_control		0
9041	2	356685	GSM3990	GPL96	GSE474	obesity_control		0
9041	2	356686	GSM3991	GPL96	GSE474	obesity_control		0
9041	2	356687	GSM3992	GPL96	GSE474	obesity_control		0
9041	2	356688	GSM3993	GPL96	GSE474	obesity_control		0
9041	2	356689	GSM3994	GPL96	GSE474	obesity_control		0
9041	2	356690	GSM3995	GPL96	GSE474		obesity	1
9041	2	356691	GSM3996	GPL96	GSE474		obesity	1
9041	2	356692	GSM3997	GPL96	GSE474		obesity	1
9041	2	356693	GSM3998	GPL96	GSE474		obesity	1
9041	2	356694	GSM3999	GPL96	GSE474		obesity	1
9041	2	356695	GSM4000	GPL96	GSE474		obesity	1
9041	2	356696	GSM4001	GPL96	GSE474		obesity	1
9041	2	356697	GSM4002	GPL96	GSE474		obesity	1
9252	953	368563	GSM1178970	GPL11532	GSE48452	obesity_control		0
9252	953	368564	GSM1178971	GPL11532	GSE48452	obesity_control		0
9252	953	368565	GSM1178972	GPL11532	GSE48452	obesity_control		0
9252	953	368566	GSM1178973	GPL11532	GSE48452	obesity_control		0
9252	953	368567	GSM1178974	GPL11532	GSE48452	obesity_control		0
9252	953	368569	GSM1178976	GPL11532	GSE48452		obesity	1
9252	953	368570	GSM1178977	GPL11532	GSE48452	obesity_control		0
9252	953	368571	GSM1178978	GPL11532	GSE48452	obesity_control		0
9252	953	368572	GSM1178979	GPL11532	GSE48452	obesity_control		0
9252	953	368574	GSM1178981	GPL11532	GSE48452		obesity	1
9252	953	368575	GSM1178982	GPL11532	GSE48452		obesity	1
9252	953	368576	GSM1178983	GPL11532	GSE48452		obesity	1
9252	953	368577	GSM1178984	GPL11532	GSE48452		obesity	1
9252	953	368578	GSM1178985	GPL11532	GSE48452		obesity	1
9252	953	368583	GSM1178990	GPL11532	GSE48452		obesity	1
9252	953	368584	GSM1178991	GPL11532	GSE48452		obesity	1
9252	953	368585	GSM1178992	GPL11532	GSE48452		obesity	1
9252	953	368587	GSM1178994	GPL11532	GSE48452		obesity	1
9252	953	368590	GSM1178997	GPL11532	GSE48452		obesity	1
9252	953	368591	GSM1178998	GPL11532	GSE48452	obesity_control		0
9252	953	368593	GSM1179000	GPL11532	GSE48452		obesity	1
9252	953	368598	GSM1179005	GPL11532	GSE48452		obesity	1
9252	953	368600	GSM1179007	GPL11532	GSE48452		obesity	1
9252	953	368602	GSM1179009	GPL11532	GSE48452	obesity_control		0
9252	953	368603	GSM1179010	GPL11532	GSE48452	obesity_control		0
9252	953	368605	GSM1179012	GPL11532	GSE48452		obesity	1
9252	953	368606	GSM1179013	GPL11532	GSE48452		obesity	1
9252	953	368607	GSM1179014	GPL11532	GSE48452		obesity	1
9252	953	368609	GSM1179016	GPL11532	GSE48452		obesity	1
9252	953	368611	GSM1179018	GPL11532	GSE48452	obesity_control		0
9252	953	368612	GSM1179019	GPL11532	GSE48452		obesity	1
9252	953	368613	GSM1179020	GPL11532	GSE48452		obesity	1
9252	953	368615	GSM1179022	GPL11532	GSE48452		obesity	1
9252	953	368617	GSM1179024	GPL11532	GSE48452	obesity_control		0
9252	953	368621	GSM1179028	GPL11532	GSE48452		obesity	1
9252	953	368623	GSM1179030	GPL11532	GSE48452		obesity	1
9252	953	368624	GSM1179031	GPL11532	GSE48452	obesity_control		0
9252	953	368625	GSM1179032	GPL11532	GSE48452		obesity	1
9252	953	368631	GSM1179038	GPL11532	GSE48452		obesity	1
9252	953	368634	GSM1179041	GPL11532	GSE48452		obesity	1
9252	953	368635	GSM1179042	GPL11532	GSE48452		obesity	1
9261	4	368728	GSM1180225	GPL570	GSE48521		obesity	1
9261	4	368729	GSM1180226	GPL570	GSE48521		obesity	1
9261	4	368730	GSM1180227	GPL570	GSE48521		obesity	1
9261	4	368731	GSM1180228	GPL570	GSE48521		obesity	1
9261	4	368732	GSM1180229	GPL570	GSE48521		obesity	1
9261	4	368733	GSM1180230	GPL570	GSE48521		obesity	1
9261	4	368734	GSM1180231	GPL570	GSE48521		obesity	1
9261	4	368735	GSM1180232	GPL570	GSE48521		obesity	1
9261	4	368736	GSM1180233	GPL570	GSE48521	obesity_control		0
9261	4	368737	GSM1180234	GPL570	GSE48521	obesity_control		0
9261	4	368738	GSM1180235	GPL570	GSE48521	obesity_control		0
9261	4	368739	GSM1180236	GPL570	GSE48521	obesity_control		0
9261	4	368740	GSM1180237	GPL570	GSE48521	obesity_control		0
9261	4	368741	GSM1180238	GPL570	GSE48521	obesity_control		0
9261	4	368742	GSM1180239	GPL570	GSE48521	obesity_control		0
9261	4	368743	GSM1180240	GPL570	GSE48521	obesity_control		0
9327	283	371441	GSM1187673	GPL6244	GSE48964		obesity	1
9327	283	371442	GSM1187674	GPL6244	GSE48964		obesity	1
9327	283	371443	GSM1187675	GPL6244	GSE48964		obesity	1
9327	283	371444	GSM1187676	GPL6244	GSE48964	obesity_control		0
9327	283	371445	GSM1187677	GPL6244	GSE48964	obesity_control		0
9327	283	371446	GSM1187678	GPL6244	GSE48964	obesity_control		0
10304	674	404925	GSM1331558	GPL10558	GSE55205	obesity_control		0
10304	674	404926	GSM1331559	GPL10558	GSE55205	obesity_control		0
10304	674	404927	GSM1331560	GPL10558	GSE55205	obesity_control		0
10304	674	404928	GSM1331561	GPL10558	GSE55205	obesity_control		0
10304	674	404929	GSM1331562	GPL10558	GSE55205	obesity_control		0
10304	674	404930	GSM1331563	GPL10558	GSE55205	obesity_control		0
10304	674	404931	GSM1331564	GPL10558	GSE55205		obesity	1
10304	674	404932	GSM1331565	GPL10558	GSE55205		obesity	1
10304	674	404933	GSM1331566	GPL10558	GSE55205		obesity	1
10304	674	404934	GSM1331567	GPL10558	GSE55205		obesity	1
10304	674	404935	GSM1331568	GPL10558	GSE55205		obesity	1
10304	674	404936	GSM1331569	GPL10558	GSE55205		obesity	1
10304	674	404937	GSM1331570	GPL10558	GSE55205		obesity	1
10304	674	404938	GSM1331571	GPL10558	GSE55205		obesity	1
10304	674	404939	GSM1331572	GPL10558	GSE55205		obesity	1
10304	674	404940	GSM1331573	GPL10558	GSE55205		obesity	1
10304	674	404941	GSM1331574	GPL10558	GSE55205		obesity	1
10304	674	404942	GSM1331575	GPL10558	GSE55205		obesity	1
10304	674	404943	GSM1331576	GPL10558	GSE55205		obesity	1
10304	674	404944	GSM1331577	GPL10558	GSE55205		obesity	1
10304	674	404945	GSM1331578	GPL10558	GSE55205		obesity	1
10304	674	404946	GSM1331579	GPL10558	GSE55205		obesity	1
10304	674	404947	GSM1331580	GPL10558	GSE55205		obesity	1
10836	4	424248	GSM1478299	GPL570	GSE60403		obesity	1
10836	4	424249	GSM1478300	GPL570	GSE60403		obesity	1
10836	4	424250	GSM1478301	GPL570	GSE60403		obesity	1
10836	4	424251	GSM1478302	GPL570	GSE60403		obesity	1
10836	4	424252	GSM1478303	GPL570	GSE60403		obesity	1
10836	4	424253	GSM1478304	GPL570	GSE60403		obesity	1
10836	4	424254	GSM1478305	GPL570	GSE60403		obesity	1
10836	4	424255	GSM1478306	GPL570	GSE60403		obesity	1
10836	4	424256	GSM1478307	GPL570	GSE60403	obesity_control		0
10836	4	424257	GSM1478308	GPL570	GSE60403	obesity_control		0
10836	4	424258	GSM1478309	GPL570	GSE60403	obesity_control		0
10836	4	424259	GSM1478310	GPL570	GSE60403	obesity_control		0
10836	4	424260	GSM1478311	GPL570	GSE60403	obesity_control		0
10836	4	424261	GSM1478312	GPL570	GSE60403	obesity_control		0
10836	4	424262	GSM1478313	GPL570	GSE60403	obesity_control		0
10836	4	424263	GSM1478314	GPL570	GSE60403	obesity_control		0
11780	4	460866	GSM243215	GPL570	GSE9624	obesity_control		0
11780	4	460867	GSM243216	GPL570	GSE9624	obesity_control		0
11780	4	460868	GSM243217	GPL570	GSE9624	obesity_control		0
11780	4	460869	GSM243218	GPL570	GSE9624	obesity_control		0
11780	4	460870	GSM243219	GPL570	GSE9624	obesity_control		0
11780	4	460871	GSM243220	GPL570	GSE9624	obesity_control		0
11780	4	460872	GSM243225	GPL570	GSE9624		obesity	1
11780	4	460873	GSM243226	GPL570	GSE9624		obesity	1
11780	4	460874	GSM243227	GPL570	GSE9624		obesity	1
11780	4	460875	GSM243228	GPL570	GSE9624		obesity	1
11780	4	460876	GSM243275	GPL570	GSE9624		obesity	1
