series_id	platform_id	sample_id	gsm_name	gpl_name	gse_name	sclc	or	pac	lung_cancer	lung_cancer_control	lung_tissue_control	nsclc	sample_class
13592	283	532589	GSM1623714	GPL6244	GSE66499					lung_cancer_control			0
13592	283	532599	GSM1623715	GPL6244	GSE66499				lung_cancer				1
13592	283	532613	GSM1623716	GPL6244	GSE66499					lung_cancer_control			0
13592	283	532626	GSM1623717	GPL6244	GSE66499					lung_cancer_control			0
13592	283	532635	GSM1623718	GPL6244	GSE66499				lung_cancer				1
13592	283	532647	GSM1623719	GPL6244	GSE66499				lung_cancer				1
13592	283	532660	GSM1623720	GPL6244	GSE66499					lung_cancer_control			0
13592	283	532676	GSM1623721	GPL6244	GSE66499				lung_cancer				1
13592	283	532686	GSM1623722	GPL6244	GSE66499				lung_cancer				1
13592	283	532695	GSM1623723	GPL6244	GSE66499				lung_cancer				1
13592	283	532705	GSM1623724	GPL6244	GSE66499				lung_cancer				1
13592	283	532719	GSM1623725	GPL6244	GSE66499				lung_cancer				1
13592	283	532728	GSM1623726	GPL6244	GSE66499				lung_cancer				1
13592	283	532741	GSM1623727	GPL6244	GSE66499				lung_cancer				1
13592	283	532750	GSM1623728	GPL6244	GSE66499				lung_cancer				1
13592	283	532765	GSM1623729	GPL6244	GSE66499				lung_cancer				1
13592	283	532777	GSM1623730	GPL6244	GSE66499				lung_cancer				1
13592	283	532787	GSM1623731	GPL6244	GSE66499				lung_cancer				1
13592	283	532794	GSM1623732	GPL6244	GSE66499					lung_cancer_control			0
13592	283	532804	GSM1623733	GPL6244	GSE66499				lung_cancer				1
13592	283	532813	GSM1623734	GPL6244	GSE66499				lung_cancer				1
13592	283	532823	GSM1623735	GPL6244	GSE66499					lung_cancer_control			0
13592	283	532833	GSM1623736	GPL6244	GSE66499					lung_cancer_control			0
13592	283	532841	GSM1623737	GPL6244	GSE66499				lung_cancer				1
13592	283	532850	GSM1623738	GPL6244	GSE66499				lung_cancer				1
13592	283	532856	GSM1623739	GPL6244	GSE66499					lung_cancer_control			0
13592	283	532864	GSM1623740	GPL6244	GSE66499					lung_cancer_control			0
13592	283	532873	GSM1623741	GPL6244	GSE66499				lung_cancer				1
13592	283	532882	GSM1623742	GPL6244	GSE66499				lung_cancer				1
13592	283	532889	GSM1623743	GPL6244	GSE66499				lung_cancer				1
13592	283	532896	GSM1623744	GPL6244	GSE66499				lung_cancer				1
13592	283	532904	GSM1623745	GPL6244	GSE66499				lung_cancer				1
13592	283	532912	GSM1623746	GPL6244	GSE66499				lung_cancer				1
13592	283	532920	GSM1623747	GPL6244	GSE66499				lung_cancer				1
13592	283	532929	GSM1623748	GPL6244	GSE66499					lung_cancer_control			0
13592	283	532938	GSM1623749	GPL6244	GSE66499					lung_cancer_control			0
13592	283	532944	GSM1623750	GPL6244	GSE66499				lung_cancer				1
13592	283	532948	GSM1623751	GPL6244	GSE66499				lung_cancer				1
13592	283	532953	GSM1623752	GPL6244	GSE66499				lung_cancer				1
13592	283	532961	GSM1623753	GPL6244	GSE66499				lung_cancer				1
13592	283	532970	GSM1623754	GPL6244	GSE66499				lung_cancer				1
13592	283	532978	GSM1623755	GPL6244	GSE66499				lung_cancer				1
13592	283	532986	GSM1623756	GPL6244	GSE66499					lung_cancer_control			0
13592	283	532991	GSM1623757	GPL6244	GSE66499				lung_cancer				1
13592	283	532999	GSM1623758	GPL6244	GSE66499				lung_cancer				1
13592	283	533004	GSM1623759	GPL6244	GSE66499				lung_cancer				1
13592	283	533012	GSM1623760	GPL6244	GSE66499				lung_cancer				1
13592	283	533020	GSM1623761	GPL6244	GSE66499				lung_cancer				1
13592	283	533025	GSM1623762	GPL6244	GSE66499				lung_cancer				1
13592	283	533031	GSM1623763	GPL6244	GSE66499				lung_cancer				1
13592	283	533040	GSM1623764	GPL6244	GSE66499				lung_cancer				1
13592	283	533045	GSM1623765	GPL6244	GSE66499				lung_cancer				1
13592	283	533050	GSM1623766	GPL6244	GSE66499				lung_cancer				1
13592	283	533055	GSM1623767	GPL6244	GSE66499				lung_cancer				1
13592	283	533063	GSM1623768	GPL6244	GSE66499				lung_cancer				1
13592	283	533071	GSM1623769	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533075	GSM1623770	GPL6244	GSE66499				lung_cancer				1
13592	283	533082	GSM1623771	GPL6244	GSE66499				lung_cancer				1
13592	283	533085	GSM1623772	GPL6244	GSE66499				lung_cancer				1
13592	283	533089	GSM1623773	GPL6244	GSE66499				lung_cancer				1
13592	283	533097	GSM1623774	GPL6244	GSE66499				lung_cancer				1
13592	283	533103	GSM1623775	GPL6244	GSE66499				lung_cancer				1
13592	283	533112	GSM1623776	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533119	GSM1623777	GPL6244	GSE66499				lung_cancer				1
13592	283	533123	GSM1623778	GPL6244	GSE66499				lung_cancer				1
13592	283	533127	GSM1623779	GPL6244	GSE66499				lung_cancer				1
13592	283	533131	GSM1623780	GPL6244	GSE66499				lung_cancer				1
13592	283	533136	GSM1623781	GPL6244	GSE66499				lung_cancer				1
13592	283	533139	GSM1623782	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533141	GSM1623783	GPL6244	GSE66499				lung_cancer				1
13592	283	533146	GSM1623784	GPL6244	GSE66499				lung_cancer				1
13592	283	533150	GSM1623785	GPL6244	GSE66499				lung_cancer				1
13592	283	533154	GSM1623786	GPL6244	GSE66499				lung_cancer				1
13592	283	533160	GSM1623787	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533164	GSM1623788	GPL6244	GSE66499				lung_cancer				1
13592	283	533167	GSM1623789	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533175	GSM1623790	GPL6244	GSE66499				lung_cancer				1
13592	283	533181	GSM1623791	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533187	GSM1623792	GPL6244	GSE66499				lung_cancer				1
13592	283	533193	GSM1623793	GPL6244	GSE66499				lung_cancer				1
13592	283	533199	GSM1623794	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533205	GSM1623795	GPL6244	GSE66499				lung_cancer				1
13592	283	533208	GSM1623796	GPL6244	GSE66499				lung_cancer				1
13592	283	533212	GSM1623797	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533218	GSM1623798	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533224	GSM1623799	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533227	GSM1623800	GPL6244	GSE66499				lung_cancer				1
13592	283	533231	GSM1623801	GPL6244	GSE66499				lung_cancer				1
13592	283	533234	GSM1623802	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533238	GSM1623803	GPL6244	GSE66499				lung_cancer				1
13592	283	533243	GSM1623804	GPL6244	GSE66499				lung_cancer				1
13592	283	533248	GSM1623805	GPL6244	GSE66499				lung_cancer				1
13592	283	533252	GSM1623806	GPL6244	GSE66499				lung_cancer				1
13592	283	533257	GSM1623807	GPL6244	GSE66499				lung_cancer				1
13592	283	533259	GSM1623808	GPL6244	GSE66499				lung_cancer				1
13592	283	533266	GSM1623809	GPL6244	GSE66499				lung_cancer				1
13592	283	533273	GSM1623810	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533280	GSM1623811	GPL6244	GSE66499				lung_cancer				1
13592	283	533288	GSM1623812	GPL6244	GSE66499				lung_cancer				1
13592	283	533294	GSM1623813	GPL6244	GSE66499				lung_cancer				1
13592	283	533304	GSM1623814	GPL6244	GSE66499				lung_cancer				1
13592	283	533311	GSM1623815	GPL6244	GSE66499				lung_cancer				1
13592	283	533318	GSM1623816	GPL6244	GSE66499				lung_cancer				1
13592	283	533322	GSM1623817	GPL6244	GSE66499				lung_cancer				1
13592	283	533325	GSM1623818	GPL6244	GSE66499				lung_cancer				1
13592	283	533328	GSM1623819	GPL6244	GSE66499				lung_cancer				1
13592	283	533334	GSM1623820	GPL6244	GSE66499				lung_cancer				1
13592	283	533338	GSM1623821	GPL6244	GSE66499				lung_cancer				1
13592	283	533343	GSM1623822	GPL6244	GSE66499				lung_cancer				1
13592	283	533350	GSM1623823	GPL6244	GSE66499				lung_cancer				1
13592	283	533356	GSM1623824	GPL6244	GSE66499				lung_cancer				1
13592	283	533365	GSM1623825	GPL6244	GSE66499				lung_cancer				1
13592	283	533372	GSM1623826	GPL6244	GSE66499				lung_cancer				1
13592	283	533376	GSM1623827	GPL6244	GSE66499				lung_cancer				1
13592	283	533387	GSM1623828	GPL6244	GSE66499				lung_cancer				1
13592	283	533393	GSM1623829	GPL6244	GSE66499				lung_cancer				1
13592	283	533401	GSM1623830	GPL6244	GSE66499				lung_cancer				1
13592	283	533411	GSM1623831	GPL6244	GSE66499				lung_cancer				1
13592	283	533420	GSM1623832	GPL6244	GSE66499				lung_cancer				1
13592	283	533430	GSM1623833	GPL6244	GSE66499				lung_cancer				1
13592	283	533436	GSM1623834	GPL6244	GSE66499				lung_cancer				1
13592	283	533445	GSM1623835	GPL6244	GSE66499				lung_cancer				1
13592	283	533454	GSM1623836	GPL6244	GSE66499				lung_cancer				1
13592	283	533463	GSM1623837	GPL6244	GSE66499				lung_cancer				1
13592	283	533467	GSM1623838	GPL6244	GSE66499				lung_cancer				1
13592	283	533472	GSM1623839	GPL6244	GSE66499				lung_cancer				1
13592	283	533480	GSM1623840	GPL6244	GSE66499				lung_cancer				1
13592	283	533485	GSM1623841	GPL6244	GSE66499				lung_cancer				1
13592	283	533489	GSM1623842	GPL6244	GSE66499				lung_cancer				1
13592	283	533493	GSM1623843	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533497	GSM1623844	GPL6244	GSE66499				lung_cancer				1
13592	283	533501	GSM1623845	GPL6244	GSE66499				lung_cancer				1
13592	283	533505	GSM1623846	GPL6244	GSE66499				lung_cancer				1
13592	283	533511	GSM1623847	GPL6244	GSE66499				lung_cancer				1
13592	283	533513	GSM1623848	GPL6244	GSE66499				lung_cancer				1
13592	283	533521	GSM1623849	GPL6244	GSE66499				lung_cancer				1
13592	283	533526	GSM1623850	GPL6244	GSE66499				lung_cancer				1
13592	283	533534	GSM1623851	GPL6244	GSE66499				lung_cancer				1
13592	283	533538	GSM1623852	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533544	GSM1623853	GPL6244	GSE66499				lung_cancer				1
13592	283	533547	GSM1623854	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533552	GSM1623855	GPL6244	GSE66499				lung_cancer				1
13592	283	533556	GSM1623856	GPL6244	GSE66499				lung_cancer				1
13592	283	533560	GSM1623857	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533565	GSM1623858	GPL6244	GSE66499				lung_cancer				1
13592	283	533569	GSM1623859	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533575	GSM1623860	GPL6244	GSE66499				lung_cancer				1
13592	283	533579	GSM1623861	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533582	GSM1623862	GPL6244	GSE66499				lung_cancer				1
13592	283	533586	GSM1623863	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533590	GSM1623864	GPL6244	GSE66499				lung_cancer				1
13592	283	533594	GSM1623865	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533598	GSM1623866	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533602	GSM1623867	GPL6244	GSE66499				lung_cancer				1
13592	283	533607	GSM1623868	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533613	GSM1623869	GPL6244	GSE66499				lung_cancer				1
13592	283	533616	GSM1623870	GPL6244	GSE66499				lung_cancer				1
13592	283	533618	GSM1623871	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533623	GSM1623872	GPL6244	GSE66499				lung_cancer				1
13592	283	533630	GSM1623873	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533632	GSM1623874	GPL6244	GSE66499				lung_cancer				1
13592	283	533638	GSM1623875	GPL6244	GSE66499				lung_cancer				1
13592	283	533643	GSM1623876	GPL6244	GSE66499				lung_cancer				1
13592	283	533648	GSM1623877	GPL6244	GSE66499				lung_cancer				1
13592	283	533655	GSM1623878	GPL6244	GSE66499				lung_cancer				1
13592	283	533662	GSM1623879	GPL6244	GSE66499				lung_cancer				1
13592	283	533668	GSM1623880	GPL6244	GSE66499				lung_cancer				1
13592	283	533674	GSM1623881	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533680	GSM1623882	GPL6244	GSE66499				lung_cancer				1
13592	283	533687	GSM1623883	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533693	GSM1623884	GPL6244	GSE66499				lung_cancer				1
13592	283	533697	GSM1623885	GPL6244	GSE66499				lung_cancer				1
13592	283	533702	GSM1623886	GPL6244	GSE66499				lung_cancer				1
13592	283	533705	GSM1623887	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533714	GSM1623888	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533718	GSM1623889	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533722	GSM1623890	GPL6244	GSE66499				lung_cancer				1
13592	283	533725	GSM1623891	GPL6244	GSE66499				lung_cancer				1
13592	283	533728	GSM1623892	GPL6244	GSE66499				lung_cancer				1
13592	283	533732	GSM1623893	GPL6244	GSE66499				lung_cancer				1
13592	283	533737	GSM1623894	GPL6244	GSE66499				lung_cancer				1
13592	283	533742	GSM1623895	GPL6244	GSE66499				lung_cancer				1
13592	283	533744	GSM1623896	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533748	GSM1623897	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533752	GSM1623898	GPL6244	GSE66499				lung_cancer				1
13592	283	533754	GSM1623899	GPL6244	GSE66499				lung_cancer				1
13592	283	533758	GSM1623900	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533763	GSM1623901	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533766	GSM1623902	GPL6244	GSE66499				lung_cancer				1
13592	283	533771	GSM1623903	GPL6244	GSE66499				lung_cancer				1
13592	283	533775	GSM1623904	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533781	GSM1623905	GPL6244	GSE66499				lung_cancer				1
13592	283	533784	GSM1623906	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533787	GSM1623907	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533791	GSM1623908	GPL6244	GSE66499				lung_cancer				1
13592	283	533794	GSM1623909	GPL6244	GSE66499				lung_cancer				1
13592	283	533795	GSM1623910	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533799	GSM1623911	GPL6244	GSE66499				lung_cancer				1
13592	283	533801	GSM1623912	GPL6244	GSE66499				lung_cancer				1
13592	283	533803	GSM1623913	GPL6244	GSE66499				lung_cancer				1
13592	283	533806	GSM1623914	GPL6244	GSE66499				lung_cancer				1
13592	283	533813	GSM1623915	GPL6244	GSE66499				lung_cancer				1
13592	283	533821	GSM1623916	GPL6244	GSE66499				lung_cancer				1
13592	283	533824	GSM1623917	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533829	GSM1623918	GPL6244	GSE66499				lung_cancer				1
13592	283	533833	GSM1623919	GPL6244	GSE66499				lung_cancer				1
13592	283	533837	GSM1623920	GPL6244	GSE66499				lung_cancer				1
13592	283	533843	GSM1623921	GPL6244	GSE66499				lung_cancer				1
13592	283	533847	GSM1623922	GPL6244	GSE66499				lung_cancer				1
13592	283	533849	GSM1623923	GPL6244	GSE66499				lung_cancer				1
13592	283	533853	GSM1623924	GPL6244	GSE66499				lung_cancer				1
13592	283	533862	GSM1623925	GPL6244	GSE66499				lung_cancer				1
13592	283	533866	GSM1623926	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533871	GSM1623927	GPL6244	GSE66499				lung_cancer				1
13592	283	533876	GSM1623928	GPL6244	GSE66499				lung_cancer				1
13592	283	533882	GSM1623929	GPL6244	GSE66499				lung_cancer				1
13592	283	533892	GSM1623930	GPL6244	GSE66499				lung_cancer				1
13592	283	533907	GSM1623931	GPL6244	GSE66499				lung_cancer				1
13592	283	533917	GSM1623932	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533925	GSM1623933	GPL6244	GSE66499				lung_cancer				1
13592	283	533932	GSM1623934	GPL6244	GSE66499				lung_cancer				1
13592	283	533948	GSM1623935	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533960	GSM1623936	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533971	GSM1623937	GPL6244	GSE66499					lung_cancer_control			0
13592	283	533978	GSM1623938	GPL6244	GSE66499				lung_cancer				1
13592	283	533989	GSM1623939	GPL6244	GSE66499				lung_cancer				1
13592	283	533996	GSM1623940	GPL6244	GSE66499					lung_cancer_control			0
13592	283	534004	GSM1623941	GPL6244	GSE66499				lung_cancer				1
13592	283	534012	GSM1623942	GPL6244	GSE66499					lung_cancer_control			0
13592	283	534020	GSM1623943	GPL6244	GSE66499					lung_cancer_control			0
13592	283	534028	GSM1623944	GPL6244	GSE66499					lung_cancer_control			0
13592	283	534035	GSM1623945	GPL6244	GSE66499				lung_cancer				1
13592	283	534042	GSM1623946	GPL6244	GSE66499				lung_cancer				1
13592	283	534048	GSM1623947	GPL6244	GSE66499					lung_cancer_control			0
13592	283	534055	GSM1623948	GPL6244	GSE66499				lung_cancer				1
13592	283	534058	GSM1623949	GPL6244	GSE66499					lung_cancer_control			0
13592	283	534066	GSM1623950	GPL6244	GSE66499				lung_cancer				1
13592	283	534071	GSM1623951	GPL6244	GSE66499				lung_cancer				1
13592	283	534076	GSM1623952	GPL6244	GSE66499				lung_cancer				1
13592	283	534078	GSM1623953	GPL6244	GSE66499				lung_cancer				1
13592	283	534084	GSM1623954	GPL6244	GSE66499				lung_cancer				1
13592	283	534090	GSM1623955	GPL6244	GSE66499				lung_cancer				1
13592	283	534096	GSM1623956	GPL6244	GSE66499				lung_cancer				1
13592	283	534101	GSM1623957	GPL6244	GSE66499				lung_cancer				1
13592	283	534111	GSM1623958	GPL6244	GSE66499				lung_cancer				1
13592	283	534116	GSM1623959	GPL6244	GSE66499				lung_cancer				1
13592	283	534125	GSM1623960	GPL6244	GSE66499				lung_cancer				1
13592	283	534134	GSM1623961	GPL6244	GSE66499				lung_cancer				1
13592	283	534141	GSM1623962	GPL6244	GSE66499				lung_cancer				1
13592	283	534148	GSM1623963	GPL6244	GSE66499				lung_cancer				1
13592	283	534152	GSM1623964	GPL6244	GSE66499				lung_cancer				1
13592	283	534159	GSM1623965	GPL6244	GSE66499				lung_cancer				1
13592	283	534166	GSM1623966	GPL6244	GSE66499				lung_cancer				1
13592	283	534174	GSM1623967	GPL6244	GSE66499					lung_cancer_control			0
13592	283	534178	GSM1623968	GPL6244	GSE66499					lung_cancer_control			0
13592	283	534184	GSM1623969	GPL6244	GSE66499					lung_cancer_control			0
13592	283	534187	GSM1623970	GPL6244	GSE66499				lung_cancer				1
13592	283	534192	GSM1623971	GPL6244	GSE66499				lung_cancer				1
13592	283	534199	GSM1623972	GPL6244	GSE66499					lung_cancer_control			0
13592	283	534206	GSM1623973	GPL6244	GSE66499				lung_cancer				1
13592	283	534216	GSM1623974	GPL6244	GSE66499				lung_cancer				1
13592	283	534223	GSM1623975	GPL6244	GSE66499					lung_cancer_control			0
13592	283	534228	GSM1623976	GPL6244	GSE66499				lung_cancer				1
13592	283	534234	GSM1623977	GPL6244	GSE66499				lung_cancer				1
13592	283	534245	GSM1623978	GPL6244	GSE66499				lung_cancer				1
13592	283	534253	GSM1623979	GPL6244	GSE66499				lung_cancer				1
13592	283	534263	GSM1623980	GPL6244	GSE66499					lung_cancer_control			0
13592	283	534271	GSM1623981	GPL6244	GSE66499				lung_cancer				1
13592	283	534280	GSM1623982	GPL6244	GSE66499				lung_cancer				1
13592	283	534286	GSM1623983	GPL6244	GSE66499				lung_cancer				1
13592	283	534293	GSM1623984	GPL6244	GSE66499					lung_cancer_control			0
13592	283	534301	GSM1623985	GPL6244	GSE66499				lung_cancer				1
13592	283	534309	GSM1623986	GPL6244	GSE66499				lung_cancer				1
13592	283	534317	GSM1623987	GPL6244	GSE66499				lung_cancer				1
13592	283	534320	GSM1623988	GPL6244	GSE66499				lung_cancer				1
13592	283	534327	GSM1623989	GPL6244	GSE66499				lung_cancer				1
13592	283	534335	GSM1623990	GPL6244	GSE66499				lung_cancer				1
13592	283	534344	GSM1623991	GPL6244	GSE66499				lung_cancer				1
13592	283	534349	GSM1623992	GPL6244	GSE66499				lung_cancer				1
13592	283	534353	GSM1623993	GPL6244	GSE66499				lung_cancer				1
13592	283	534361	GSM1623994	GPL6244	GSE66499				lung_cancer				1
13592	283	534368	GSM1623995	GPL6244	GSE66499				lung_cancer				1
13592	283	534377	GSM1623996	GPL6244	GSE66499				lung_cancer				1
13592	283	534385	GSM1623997	GPL6244	GSE66499					lung_cancer_control			0
13592	283	534390	GSM1623998	GPL6244	GSE66499					lung_cancer_control			0
13592	283	534398	GSM1623999	GPL6244	GSE66499				lung_cancer				1
13592	283	534403	GSM1624000	GPL6244	GSE66499				lung_cancer				1
13592	283	534408	GSM1624001	GPL6244	GSE66499				lung_cancer				1
13592	283	534415	GSM1624002	GPL6244	GSE66499					lung_cancer_control			0
13592	283	534421	GSM1624003	GPL6244	GSE66499				lung_cancer				1
13592	283	534428	GSM1624004	GPL6244	GSE66499					lung_cancer_control			0
13592	283	534432	GSM1624005	GPL6244	GSE66499				lung_cancer				1
13592	283	534436	GSM1624006	GPL6244	GSE66499					lung_cancer_control			0
13592	283	534444	GSM1624007	GPL6244	GSE66499				lung_cancer				1
13592	283	534446	GSM1624008	GPL6244	GSE66499				lung_cancer				1
13592	283	534451	GSM1624009	GPL6244	GSE66499				lung_cancer				1
13592	283	534454	GSM1624010	GPL6244	GSE66499					lung_cancer_control			0
13592	283	534463	GSM1624011	GPL6244	GSE66499					lung_cancer_control			0
13592	283	534470	GSM1624012	GPL6244	GSE66499				lung_cancer				1
13592	283	534478	GSM1624013	GPL6244	GSE66499				lung_cancer				1
13592	283	534482	GSM1624014	GPL6244	GSE66499				lung_cancer				1
13592	283	534486	GSM1624015	GPL6244	GSE66499					lung_cancer_control			0
13592	283	534490	GSM1624016	GPL6244	GSE66499				lung_cancer				1
13592	283	534493	GSM1624017	GPL6244	GSE66499				lung_cancer				1
13592	283	534497	GSM1624018	GPL6244	GSE66499					lung_cancer_control			0
13592	283	534502	GSM1624019	GPL6244	GSE66499				lung_cancer				1
13592	283	534505	GSM1624020	GPL6244	GSE66499				lung_cancer				1
13592	283	534510	GSM1624021	GPL6244	GSE66499				lung_cancer				1
13592	283	534515	GSM1624022	GPL6244	GSE66499				lung_cancer				1
13592	283	534518	GSM1624023	GPL6244	GSE66499				lung_cancer				1
13592	283	534522	GSM1624024	GPL6244	GSE66499				lung_cancer				1
13592	283	534526	GSM1624025	GPL6244	GSE66499				lung_cancer				1
13592	283	534530	GSM1624026	GPL6244	GSE66499				lung_cancer				1
13592	283	534534	GSM1624027	GPL6244	GSE66499				lung_cancer				1
13592	283	534539	GSM1624028	GPL6244	GSE66499				lung_cancer				1
13592	283	534549	GSM1624029	GPL6244	GSE66499				lung_cancer				1
13592	283	534558	GSM1624030	GPL6244	GSE66499				lung_cancer				1
13592	283	534568	GSM1624031	GPL6244	GSE66499				lung_cancer				1
13592	283	534579	GSM1624032	GPL6244	GSE66499				lung_cancer				1
13592	283	534586	GSM1624033	GPL6244	GSE66499				lung_cancer				1
13592	283	534593	GSM1624034	GPL6244	GSE66499				lung_cancer				1
13592	283	534601	GSM1624035	GPL6244	GSE66499				lung_cancer				1
13592	283	534607	GSM1624036	GPL6244	GSE66499				lung_cancer				1
13592	283	534614	GSM1624037	GPL6244	GSE66499				lung_cancer				1
13592	283	534618	GSM1624038	GPL6244	GSE66499				lung_cancer				1
13592	283	534622	GSM1624039	GPL6244	GSE66499				lung_cancer				1
13592	283	534627	GSM1624040	GPL6244	GSE66499				lung_cancer				1
13592	283	534632	GSM1624041	GPL6244	GSE66499				lung_cancer				1
13592	283	534637	GSM1624042	GPL6244	GSE66499				lung_cancer				1
13592	283	534644	GSM1624043	GPL6244	GSE66499				lung_cancer				1
13592	283	534647	GSM1624044	GPL6244	GSE66499				lung_cancer				1
13592	283	534653	GSM1624045	GPL6244	GSE66499				lung_cancer				1
13592	283	534661	GSM1624046	GPL6244	GSE66499				lung_cancer				1
13592	283	534664	GSM1624047	GPL6244	GSE66499					lung_cancer_control			0
13592	283	534669	GSM1624048	GPL6244	GSE66499				lung_cancer				1
13592	283	534671	GSM1624049	GPL6244	GSE66499				lung_cancer				1
13592	283	534675	GSM1624050	GPL6244	GSE66499				lung_cancer				1
13592	283	534681	GSM1624051	GPL6244	GSE66499				lung_cancer				1
13592	283	534686	GSM1624052	GPL6244	GSE66499				lung_cancer				1
13592	283	534690	GSM1624053	GPL6244	GSE66499				lung_cancer				1
13592	283	534694	GSM1624054	GPL6244	GSE66499				lung_cancer				1
13592	283	534699	GSM1624055	GPL6244	GSE66499					lung_cancer_control			0
13592	283	534701	GSM1624056	GPL6244	GSE66499				lung_cancer				1
13592	283	534705	GSM1624057	GPL6244	GSE66499				lung_cancer				1
13592	283	534711	GSM1624058	GPL6244	GSE66499				lung_cancer				1
13592	283	534716	GSM1624059	GPL6244	GSE66499				lung_cancer				1
13592	283	534722	GSM1624060	GPL6244	GSE66499				lung_cancer				1
13592	283	534726	GSM1624061	GPL6244	GSE66499				lung_cancer				1
13592	283	534733	GSM1624062	GPL6244	GSE66499				lung_cancer				1
13592	283	534739	GSM1624063	GPL6244	GSE66499				lung_cancer				1
13592	283	534744	GSM1624064	GPL6244	GSE66499				lung_cancer				1
13592	283	534751	GSM1624065	GPL6244	GSE66499				lung_cancer				1
13592	283	534755	GSM1624066	GPL6244	GSE66499				lung_cancer				1
13592	283	534757	GSM1624067	GPL6244	GSE66499				lung_cancer				1
13592	283	534763	GSM1624068	GPL6244	GSE66499				lung_cancer				1
13592	283	534768	GSM1624069	GPL6244	GSE66499					lung_cancer_control			0
13592	283	534770	GSM1624070	GPL6244	GSE66499				lung_cancer				1
13592	283	534774	GSM1624071	GPL6244	GSE66499				lung_cancer				1
13592	283	534777	GSM1624072	GPL6244	GSE66499				lung_cancer				1
13592	283	534782	GSM1624073	GPL6244	GSE66499				lung_cancer				1
13592	283	534787	GSM1624074	GPL6244	GSE66499				lung_cancer				1
13592	283	534794	GSM1624075	GPL6244	GSE66499				lung_cancer				1
13592	283	534801	GSM1624076	GPL6244	GSE66499				lung_cancer				1
13592	283	534805	GSM1624077	GPL6244	GSE66499				lung_cancer				1
13592	283	534811	GSM1624078	GPL6244	GSE66499					lung_cancer_control			0
13592	283	534813	GSM1624079	GPL6244	GSE66499				lung_cancer				1
13592	283	534821	GSM1624080	GPL6244	GSE66499				lung_cancer				1
13592	283	534827	GSM1624081	GPL6244	GSE66499				lung_cancer				1
13592	283	534830	GSM1624082	GPL6244	GSE66499				lung_cancer				1
13592	283	534836	GSM1624083	GPL6244	GSE66499				lung_cancer				1
13592	283	534842	GSM1624084	GPL6244	GSE66499					lung_cancer_control			0
13592	283	534847	GSM1624085	GPL6244	GSE66499				lung_cancer				1
13592	283	534850	GSM1624086	GPL6244	GSE66499				lung_cancer				1
13592	283	534855	GSM1624087	GPL6244	GSE66499				lung_cancer				1
13592	283	534861	GSM1624088	GPL6244	GSE66499					lung_cancer_control			0
13592	283	534865	GSM1624089	GPL6244	GSE66499				lung_cancer				1
13592	283	534871	GSM1624090	GPL6244	GSE66499					lung_cancer_control			0
13592	283	534876	GSM1624091	GPL6244	GSE66499				lung_cancer				1
13592	283	534884	GSM1624092	GPL6244	GSE66499				lung_cancer				1
13592	283	534893	GSM1624093	GPL6244	GSE66499				lung_cancer				1
13592	283	534900	GSM1624094	GPL6244	GSE66499				lung_cancer				1
13592	283	534906	GSM1624095	GPL6244	GSE66499				lung_cancer				1
